Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
17319557094,"Feb 7, 2026, 4:09:16 PM",Zwift - Active Recovery on The Classic in Watopia,Virtual Ride,,2408,15.34,146.0,18,false,,,activities/18415989046.fit.gz,,9.0,2408.0,2408.0,15347.7,15.6,6.374,159.0,0.0,2.2,43.4,14.3,0.1,,,129.0,94.0,146.0,136.0,,87.0,200.0,,,18.0,,,,,,,,,89.0,2409.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.374,0.0,,,,,0.0,,23.0,59.0,,,,0.0,0.0,,,,0.0,,,,media/d84ad793-9b9b-408d-955a-f7584aeaa4cb.jpg|media/6679e075-4bb0-4f14-9eea-059da7596040.jpg|media/01159716-5faa-4aaa-a696-acd02850e098.jpg|media/1a91f970-6d08-4163-83a5-816cd97fc701.mp4
17306915221,"Feb 6, 2026, 2:02:08 PM",Zwift - Threshold Development on Beach Island Loop in Watopia,Virtual Ride,,4457,36.43,167.0,60,false,,,activities/18403218411.fit.gz,,9.0,4457.0,4457.0,36437.2,13.4,8.175,135.0,0.0,-6.2,15.6,5.6,0.0,,,122.0,84.0,167.0,144.0,,106.0,452.0,,,60.0,,,,,,,,,115.0,4458.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.175,0.0,,,,,0.0,,73.0,77.0,,,,0.0,0.0,,,,0.0,,,,media/93d069b3-6891-444a-a76c-8770fbeab68c.jpg|media/a967fae0-09af-460d-9905-9fca963199fc.jpg|media/e725cff6-74ab-4f83-8ea5-5edc3de6147a.jpg|media/5eb0d749-f11c-430b-98da-8c8a771b7d7d.mp4
17296608848,"Feb 5, 2026, 2:57:21 PM",Zwift - Foundation on Tempus Fugit in Watopia,Virtual Ride,,4341,35.89,156.0,43,false,,,activities/18392824630.fit.gz,,9.0,4341.0,4321.0,35895.5,10.92,8.307,55.0,0.0,12.6,17.6,2.2,0.0,,,125.0,91.0,156.0,140.0,,89.0,365.0,,,43.0,,,,,,,,,91.0,4342.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.269,0.0,,,,,0.0,,44.0,61.0,,,,0.0,0.0,,,,0.0,,,,media/a5a7c5af-75f2-4ee2-a605-79ff0dded229.jpg|media/b10c3968-be14-4da8-bfea-fafee1cd107c.jpg|media/d96a84d3-c95a-465d-ac97-43311ae3638a.jpg|media/90a87824-b122-4e12-b9b5-aa14c3fd4ed1.mp4
17274553470,"Feb 3, 2026, 4:53:14 PM",Zwift - Threshold Development on Park Perimeter Loop in New York,Virtual Ride,,4688,33.09,169.0,75,false,,,activities/18370640701.fit.gz,,9.0,4688.0,4688.0,33089.4,16.12,7.058,420.0,0.0,57.0,98.6,11.6,0.0,,,126.0,91.0,169.0,148.0,,107.0,479.0,,,75.0,,,,,,,,,116.0,4689.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.058,0.0,,,,,0.0,,77.0,77.0,,,,0.0,0.0,,,,0.0,,,,media/44a791a9-e770-440c-9b01-4af8b219a4d5.jpg|media/f09c2a45-ad64-4bde-9784-24c981014fb5.jpg|media/d09bde4b-525b-4a3c-9d20-b8679ed287fa.jpg|media/28d62ee9-2ee8-427c-9771-4a63d50f783c.mp4
17261999181,"Feb 2, 2026, 3:53:20 PM",Zwift - Foundation on Greater London Flat in London,Virtual Ride,,3798,30.44,156.0,37,false,,,activities/18357998297.fit.gz,,9.0,3798.0,3798.0,30447.3,13.52,8.017,148.0,0.0,11.2,31.4,5.8,0.0,,,125.0,90.0,156.0,140.0,,95.0,345.0,,,37.0,,,,,,,,,101.0,3799.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.017,0.0,,,,,0.0,,47.0,67.0,,,,0.0,0.0,,,,0.0,,,,media/b066ea03-d93e-4140-b16e-08b8eacf4707.jpg|media/5c147587-72aa-4482-8933-079b20d346bd.jpg|media/9f8a0ffd-5476-4047-9aee-bbb55d81d8ba.jpg|media/1385aa27-681a-4e41-800a-1c3b43cc6be8.mp4
17241331186,"Jan 31, 2026, 5:03:05 PM",Zwift - Threshold Development on Tick Tock in Watopia,Virtual Ride,,3971,34.37,165.0,55,false,,,activities/18337089284.fit.gz,,9.0,3971.0,3971.0,34370.6,14.46,8.655,108.0,0.0,-6.4,28.0,4.0,0.0,,,121.0,84.0,165.0,145.0,,104.0,395.0,,,55.0,,,,,,,,,112.0,3972.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.655,0.0,,,,,0.0,,61.0,75.0,,,,0.0,0.0,,,,0.0,,,,media/0c7397e6-7908-42b2-ad4f-b447c73ec481.jpg|media/9fc5bc60-d2ee-4fa0-9a9c-c13a61820366.jpg|media/7d4e0d37-22fb-4489-851b-96f43c897b75.mp4
17226894090,"Jan 30, 2026, 11:33:47 AM",Zwift - Foundation on Tempus Fugit in Watopia,Virtual Ride,,4274,35.71,159.0,43,false,,,activities/18322542400.fit.gz,,9.0,4274.0,4274.0,35715.7,11.0,8.357,54.0,0.0,12.6,17.6,2.2,0.0,,,124.0,91.0,159.0,141.0,,90.0,367.0,,,43.0,,,,,,,,,92.0,4275.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.357,0.0,,,,,0.0,,44.0,61.0,,,,0.0,0.0,,,,0.0,,,,media/792c7d38-848c-4606-803f-22eb2aa8ac76.jpg|media/f38a97be-43cf-4faf-ba44-9a2681921ef2.jpg|media/fdb01879-62fc-4de9-aca8-9e2b31a81f8c.mp4
17207642814,"Jan 28, 2026, 4:11:42 PM",Zwift - Threshold Development on Croissant in France,Virtual Ride,,4397,35.16,172.0,85,false,,,activities/18303187773.fit.gz,,9.0,4397.0,4397.0,35165.3,12.12,7.998,186.0,0.0,10.2,25.2,5.3,0.0,,,121.0,90.0,172.0,152.0,,105.0,439.0,,,85.0,,,,,,,,,114.0,4398.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.998,0.0,,,,,0.0,,70.0,76.0,,,,0.0,0.0,,,,,,,,media/45d0839d-8233-4e70-ae0f-c7a35a761aa1.jpg|media/d8877747-6aa3-4fdf-ab44-fda1efe6f73e.jpg|media/03815c38-4e0a-4f13-b51b-4a61764d1e5d.jpg|media/80c763cf-c5e3-4745-b177-f5dc35450d16.mp4
17184521264,"Jan 26, 2026, 4:29:01 PM",Zwift - Foundation on Jungle Circuit in Watopia,Virtual Ride,,3787,23.22,163.0,60,false,,,activities/18279968228.fit.gz,,9.0,3787.0,3787.0,23225.3,13.72,6.133,203.0,0.0,0.4,100.2,10.0,-0.3,,,124.0,90.0,163.0,147.0,,95.0,345.0,,,60.0,,,,,,,,,101.0,3788.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.133,0.0,,,,,0.0,,47.0,67.0,,,,0.0,0.0,,,,,,,,media/40a7f90c-5f89-4cf6-9458-a3c4b9162832.jpg|media/67af8e5f-2fa7-49c9-83c6-399b4b2c672e.jpg|media/dd31d638-16f7-4805-bcb4-3de6e3829271.jpg|media/934a6df3-1d51-4a49-8d02-d48f100293ca.mp4
17158006657,"Jan 24, 2026, 9:18:02 AM",Zwift - Active Recovery on Whole Lotta Lava in Watopia,Virtual Ride,,2412,15.21,160.0,34,false,,,activities/18253137137.fit.gz,,9.0,2412.0,2412.0,15211.8,15.86,6.307,172.0,0.0,2.2,131.8,11.2,0.0,,,123.0,94.0,160.0,145.0,,86.0,197.0,,,34.0,,,,,,,,,88.0,2413.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.307,0.0,,,,,0.0,,23.0,59.0,,,,0.0,0.0,,,,,,,,media/ccf682b1-a19c-425a-b8bb-8f3aa9acb4f4.jpg|media/a02d8a1d-8a2a-4844-a680-43a2006809be.jpg|media/4b5e8eb5-0d8d-4bf9-a1d4-547e8ff9e0fd.mp4
17151626539,"Jan 23, 2026, 3:50:54 PM",Zwift - Tempo on Sand And Sequoias in Watopia,Virtual Ride,,4215,33.75,174.0,87,false,,,activities/18246716086.fit.gz,,9.0,4215.0,4215.0,33750.9,14.78,8.007,249.0,0.0,11.2,82.4,7.7,0.1,,,127.0,90.0,174.0,153.0,,105.0,423.0,,,87.0,,,,,,,,,114.0,4216.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.007,0.0,,,,,0.0,,67.0,76.0,,,,0.0,0.0,,,,,,,,media/f3af06c0-d2ba-417a-b7fe-e013891f6016.jpg|media/12c087e9-8270-439f-87ed-eab1d7a680eb.jpg|media/4a96fcdf-1dc8-4eb3-b087-1c8115631b51.jpg|media/451cfde5-422a-44e9-a88a-1ea2ac18b5dc.mp4
17140277692,"Jan 22, 2026, 3:08:51 PM",Zwift - Foundation on Figure 8 in Watopia,Virtual Ride,,4271,30.80,167.0,78,false,,,activities/18235296976.fit.gz,,9.0,4271.0,4271.0,30805.9,16.94,7.213,257.0,0.0,-6.2,57.8,13.6,0.0,,,124.0,91.0,167.0,150.0,,90.0,367.0,,,78.0,,,,,,,,,92.0,4272.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.213,0.0,,,,,0.0,,44.0,61.0,,,,0.0,0.0,,,,,,,,media/3b07f6d9-5d6a-4f75-9b07-a6a4b743f665.jpg|media/9de80b75-1709-4205-8966-b49b2110d467.jpg|media/e4247157-f028-4822-bab1-bdcb66dfcbe8.jpg|media/16b7393b-9962-4237-91a7-eab080144567.mp4
17117306044,"Jan 20, 2026, 3:46:51 PM",Zwift - Intermittent on Casse-Pattes in France,Virtual Ride,,3881,26.40,169.0,56,false,,,activities/18212165604.fit.gz,,9.0,3881.0,3750.0,26399.3,16.38,7.04,155.0,0.0,10.4,120.8,11.4,0.0,,,124.0,87.0,169.0,146.0,,97.0,347.0,,,56.0,,,,,,,,,104.0,3882.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.802,0.0,,,,,0.0,,51.0,69.0,,,,0.0,0.0,,,,,,,,media/a5ee5e80-a07b-4b3d-ae2b-3d89ef2e39a4.jpg|media/1f25179b-efdd-407f-99e9-2e3acd037525.jpg|media/9372ad8b-9f45-4c02-8c9d-98467b605753.jpg|media/6314ed9b-84b9-40a8-96fb-b1c323f78d0d.mp4
17105499813,"Jan 19, 2026, 4:04:34 PM",Zwift - Foundation on Croissant in France,Virtual Ride,,3972,29.89,166.0,67,false,,,activities/18200292638.fit.gz,,9.0,3972.0,3972.0,29896.8,11.96,7.527,156.0,0.0,10.2,25.2,5.3,0.0,,,123.0,92.0,166.0,148.0,,90.0,343.0,,,67.0,,,,,,,,,93.0,3973.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.527,0.0,,,,,0.0,,42.0,62.0,,,,0.0,0.0,,,,,,,,media/b05cfbcb-8151-4113-a1f3-0f3397e8e2eb.jpg|media/e530f0b6-9eae-40e1-b8fb-8bdc1a6dbece.jpg|media/d944ee17-c437-4d63-accb-7fb659a503bf.mp4
17070041535,"Jan 16, 2026, 12:56:21 PM",Zwift - Tempo on Knickerbocker in New York,Virtual Ride,,5168,31.21,172.0,103,false,,,activities/18164412633.fit.gz,,9.0,5168.0,5168.0,31211.1,17.78,6.039,501.0,0.0,57.0,185.2,19.0,0.1,,,122.0,89.0,172.0,153.0,,97.0,478.0,,,103.0,,,,,,,,,104.0,5169.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.039,0.0,,,,,0.0,,68.0,69.0,,,,0.0,0.0,,,,,,,,media/dcf7a74d-00b0-46e6-b3b7-3079697a13c9.jpg|media/176c7501-9e5c-4e57-aa16-ec4260fcc20a.jpg|media/89c85fce-8549-4137-b6dc-bf590e26b2d8.jpg|media/c6f49463-052f-4a0c-b0dc-1527c7c37d42.mp4
17059194595,"Jan 15, 2026, 2:09:11 PM",Zwift - Foundation on Jungle Circuit in Watopia,Virtual Ride,,3248,18.40,166.0,76,false,,,activities/18153489768.fit.gz,,9.0,3248.0,3248.0,18400.4,13.26,5.665,176.0,0.0,0.4,100.2,9.8,-0.2,,,128.0,95.0,166.0,156.0,,90.0,278.0,,,76.0,,,,,,,,,92.0,3249.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.665,0.0,,,,,0.0,,33.0,61.0,,,,0.0,0.0,,,,,,,,media/6693762f-93aa-40e8-9ffa-27463c42a394.jpg|media/ac6d4543-6371-43d1-8440-bdef5fc2635c.jpg|media/b4f025f6-47c0-48cd-ba5c-47752370deca.jpg|media/9c17c5f8-9b74-4c5e-ac43-6a2100981e91.mp4
17034192432,"Jan 13, 2026, 11:47:49 AM",Zwift - Strength on 2015 Worlds Course in Richmond,Virtual Ride,,4474,27.05,168.0,51,false,,,activities/18128316205.fit.gz,,9.0,4474.0,4186.0,27058.6,16.96,6.464,199.0,0.0,4.2,64.6,15.8,-0.1,,,124.0,86.0,168.0,144.0,,82.0,328.0,,,51.0,,,,,,,,,85.0,4472.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.048,445.0,,,,,0.0,,40.0,57.0,,,,0.0,0.0,,,,,,,,media/b7743656-61f7-414f-9966-bc9e3394a49e.jpg|media/8241876d-d704-4f2f-826c-150618f111da.jpg|media/f05882db-8d59-435e-b11f-2484b0b09a3d.jpg|media/b9ac276c-7f05-42dc-bce5-84f0b7e54af3.mp4
17022861102,"Jan 12, 2026, 1:04:43 PM",Zwift - Foundation on Whole Lotta Lava in Watopia,Virtual Ride,,3257,20.16,171.0,78,false,,,activities/18116899948.fit.gz,,9.0,3257.0,3257.0,20162.3,14.8,6.19,239.0,0.0,2.2,131.8,11.1,0.2,,,125.0,93.0,171.0,157.0,,89.0,278.0,,,78.0,,,,,,,,,92.0,3258.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.19,0.0,,,,,0.0,,33.0,61.0,,,,0.0,0.0,,,,,,,,media/a37bdab4-a01d-4ee3-b38b-d99dc859ac9a.jpg|media/9547bec8-4871-4888-8aba-aea07844a1aa.jpg|media/e2142721-f8bc-49ab-9fce-a94ec164dcff.jpg|media/4cd340a1-a5fa-4b6a-a502-6322050eaeb1.mp4
16836309065,"Dec 25, 2025, 11:05:22 AM",Zwift - Foundation on Roule Ma Poule in France,Virtual Ride,,3488,23.53,160.0,47,false,,,activities/17927849830.fit.gz,,9.0,3488.0,3488.0,23535.9,15.82,6.748,161.0,0.0,10.4,120.8,9.5,0.0,,,124.0,92.0,160.0,145.0,,89.0,296.0,,,47.0,,,,,,,,,91.0,3489.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.748,0.0,,,,,0.0,,35.0,61.0,,,,0.0,,,,,,,,,media/58253c3c-bb74-44eb-a921-59304cdc8b09.jpg|media/768e0b23-7a9f-4c71-ad91-4c6f67ec878f.jpg|media/94d30d70-8cef-4e05-bb86-77b775271cff.jpg|media/4995ea47-b53c-4aaf-8daa-1e60feb1f6d0.mp4
16820561134,"Dec 23, 2025, 1:31:34 PM",Zwift - Strength on Croissant in France,Virtual Ride,,3507,26.08,162.0,31,false,,,activities/17911866358.fit.gz,,9.0,3507.0,3507.0,26080.9,11.66,7.437,138.0,0.0,10.2,25.2,5.3,0.0,,,123.0,85.0,162.0,139.0,,84.0,282.0,,,31.0,,,,,,,,,91.0,3508.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.437,0.0,,,,,0.0,,36.0,61.0,,,,0.0,,,,,,,,,media/37de0c6c-5502-4579-a020-82e5a77f75fe.jpg|media/28196247-eff2-4c75-815f-6516787a7c0c.jpg|media/87532078-6462-409f-b3e8-36557e12338a.jpg|media/769c4bc7-360c-4858-8523-18ea7a557d0a.mp4
16810342822,"Dec 22, 2025, 11:33:55 AM",Zwift - Foundation on Croissant in France,Virtual Ride,"",3239,23.23,157.0,34,false,,,activities/17901545514.fit.gz,,9.0,3239.0,3208.0,23236.4,11.8,7.243,129.0,0.0,10.2,25.2,5.4,0.0,,,121.0,83.0,157.0,141.0,,87.0,266.0,,,34.0,,,,,,,,,90.0,3240.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.174,0.0,,,,,0.0,,32.0,60.0,,,,0.0,,,,,,,,,media/8D3C1B16-C681-4C79-BB0D-F520D4389D45.jpg
16792814003,"Dec 20, 2025, 11:30:05 AM",Zwift - Tempo on Roule Ma Poule in France,Virtual Ride,,4027,25.64,167.0,70,false,,,activities/17883759279.fit.gz,,9.0,4027.0,4027.0,25645.3,15.96,6.368,235.0,0.0,10.4,120.8,11.1,0.3,,,119.0,83.0,167.0,149.0,,98.0,377.0,,,70.0,,,,,,,,,104.0,4028.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.368,0.0,,,,,0.0,,53.0,69.0,,,,0.0,,,,,,,,,media/e9a86310-6282-48e6-9126-da8f40dbbe7b.jpg|media/91b91160-5474-495a-af2f-4abcc70106b5.jpg|media/e76889f6-be04-4648-8fd6-de38dbe11d1b.mp4
16786048212,"Dec 19, 2025, 3:39:45 PM",Zwift - Foundation on Whole Lotta Lava in Watopia,Virtual Ride,,2888,18.62,160.0,33,false,,,activities/17876839581.fit.gz,,9.0,2888.0,2888.0,18628.4,14.6,6.45,197.0,0.0,2.2,131.8,13.3,0.0,,,122.0,85.0,160.0,142.0,,87.0,238.0,,,33.0,,,,,,,,,89.0,2889.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.45,0.0,,,,,0.0,,28.0,59.0,,,,0.0,,,,,,,,,media/b5d5348d-39b2-4161-b7b7-ceac98154613.jpg|media/7759bd64-55ad-4058-bfde-302447673f8e.jpg|media/5a73f1aa-f67b-49a6-afcd-45308d21b03d.jpg|media/b5579416-0c02-4e85-a847-82cf381cedf3.mp4
16769614027,"Dec 17, 2025, 5:18:21 PM",Zwift - Strength on Jungle Circuit in Watopia,Virtual Ride,,3321,17.63,161.0,31,false,,,activities/17860221050.fit.gz,,9.0,3321.0,3321.0,17630.4,13.28,5.309,179.0,0.0,0.4,100.2,11.1,-0.1,,,123.0,86.0,161.0,139.0,,83.0,264.0,,,31.0,,,,,,,,,94.0,3322.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.309,0.0,,,,,0.0,,36.0,63.0,,,,0.0,,,,,,,,,media/4deb5f9c-8951-4f81-b067-ce02be190f22.jpg|media/f7bfaedb-1d3f-4b1d-86fe-f6d46b40d3d2.jpg|media/4cc57d66-0589-4214-b2cc-90b42055d548.jpg|media/d194ec5b-4acc-4cc5-9e4c-bddbb1c3521f.mp4
16748465519,"Dec 15, 2025, 12:12:13 PM",Zwift - Foundation on Volcano Flat in Watopia,Virtual Ride,,2985,20.68,159.0,24,false,,,activities/17838905417.fit.gz,,9.0,2985.0,2900.0,20683.4,12.18,7.132,83.0,0.0,-6.2,20.0,6.6,0.0,,,121.0,83.0,159.0,137.0,,82.0,228.0,,,24.0,,,,,,,,,85.0,2986.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.929,0.0,,,,,0.0,,26.0,57.0,,,,0.0,,,,,,,,,media/32f5920c-9959-464e-a67c-47569f9f240c.jpg|media/bc6c7aa1-fb14-465f-b499-e95cd7a24545.jpg|media/c6e32c04-b0cc-4785-b73a-8e7ddcd7d754.jpg|media/a2e14032-d3d2-4bea-b0a3-e66758b8b631.mp4
16601940221,"Nov 29, 2025, 3:17:48 PM",Get back after crash 🫠,Virtual Ride,"",3631,28.18,163.0,70,false,,,activities/17690171106.fit.gz,,9.0,3631.0,3631.0,28188.7,14.54,7.763,187.0,0.0,11.2,82.6,8.8,0.0,,,120.0,84.0,163.0,151.0,,88.0,306.0,,,70.0,,,,,,,,,88.0,3632.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.763,0.0,,,,,0.0,,34.0,59.0,,,,0.0,,,,,,,,,""
16001505521,"Oct 1, 2025, 3:38:45 PM",Afternoon Ride ends with broken arm 🫠,Ride,"201 Training Load
-- from COROS",9067,56.52,166.0,100,false,,Standert Triebwerk,activities/17083262713.fit.gz,,9.0,9067.0,7940.0,56520.0,10.9,7.118,145.0,152.0,29.8,52.6,10.4,0.0,,,,,166.0,145.0,,,1065.0,,11.0,100.0,0.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,16540971.0,,,,,,,,,,,,6.234,135.5,,,,,0.0,,,,,,,0.0,,,,,,,,,media/768F161D-0769-4F9B-A03D-830CFAF0A1F4.jpg|media/687218F9-1E0A-4CFC-A10C-0FBCFE406FDE.jpg
15986326666,"Sep 30, 2025, 12:05:21 PM",Zwift - Aerobic Sustainability on Tempus Fugit in Watopia,Virtual Ride,"",2908,26.17,164.0,43,false,,,activities/17067903397.fit.gz,,9.0,2908.0,2908.0,26178.2,11.34,9.002,39.0,0.0,12.6,17.6,2.3,0.0,,,116.0,84.0,164.0,146.0,,118.0,327.0,,,43.0,,,,,,,,,122.0,2909.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.002,0.0,,,,,0.0,,53.0,81.0,,,,0.0,,,,,,,,,""
15965059792,"Sep 28, 2025, 8:16:17 AM",Morning Ride,Ride,"442 Training Load
-- from COROS",18489,87.39,179.0,250,false,,Standert Triebwerk,activities/17046280229.fit.gz,,9.0,18489.0,12121.0,87395.2,13.7,7.21,356.0,354.0,37.6,92.0,13.4,0.0,,,,,179.0,154.0,,,1805.0,,18.0,250.0,0.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,16540971.0,,,,,,,,,,,,4.727,248.5,,,,,0.0,,,,,,,0.0,,,,,,,,,media/A128F09A-F788-4507-8E75-F398902C0A90.jpg|media/FAF54B74-69EF-4BD2-9E2F-54E4EBE743EE.jpg|media/8C0EEB4C-A05D-4B8B-87E1-C1914AF65E51.jpg|media/7B250AE5-EA0A-4B31-A88A-616AC9F7C820.mp4
15943403042,"Sep 26, 2025, 2:42:00 PM",Zwift - FTP Ramp Test [Lite] on Tempus Fugit in Watopia,Virtual Ride,"",2184,18.94,181.0,29,false,,,activities/17024103996.fit.gz,,9.0,2184.0,2184.0,18948.3,12.22,8.676,30.0,0.0,12.6,17.6,2.2,0.0,,,121.0,81.0,181.0,145.0,,113.0,234.0,,,29.0,,,,,,,,,137.0,2185.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.676,0.0,,,,,0.0,,50.0,91.0,,,,0.0,,,,,,,,,""
15920655537,"Sep 24, 2025, 11:02:46 AM",Zwift - Aerobic Builds on Tempus Fugit in Watopia,Virtual Ride,,5607,46.89,149.0,33,false,,,activities/17000843037.fit.gz,,9.0,5607.0,5484.0,46893.8,11.48,8.551,73.0,0.0,12.6,17.6,4.3,0.0,,,123.0,87.0,149.0,132.0,,104.0,546.0,,,33.0,,,,,,,,,109.0,5608.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.363,0.0,,,,,0.0,,82.0,73.0,,,,0.0,,,,,,,,,media/43037b91-13c7-4f60-8672-d1ff15677f2c.jpg|media/f7020b75-33fd-4cce-aa09-2aed5d2eaba8.jpg|media/33c219eb-9c07-4d6e-9c66-f4b191394bb6.jpg|media/ebd0e2f1-3f23-45cb-9cae-492d68cd82ff.mp4
15886866856,"Sep 21, 2025, 7:36:17 AM",Morning Ride,Ride,"249 Training Load
-- from COROS",13805,56.68,178.0,126,false,,Standert Triebwerk,activities/16966167788.fit.gz,,9.0,13805.0,8417.0,56682.0,12.4,6.734,363.0,331.0,-5.0,76.6,12.9,0.1,,,,,178.0,146.0,,,1148.0,,26.0,126.0,0.0,,,,,,,,,,,,0.0,,1.0,,1758438000.0,2.0,20.5,20.7,15.1,0.71,1010.6,2.8,6.7,186.0,0.0,1758430264.0,1758474428.0,0.875,16540971.0,,0.34,5.0,0.45,31189.0,1.0,,,,,,4.106,17.0,,,,,0.0,,,,,,,0.0,,,,,,,,,media/E06E8016-EA7C-43F9-B3AA-8285315AAC8A.jpg
15875598508,"Sep 20, 2025, 8:55:49 AM",Morning Ride,Ride,"233 Training Load
-- from COROS",12860,40.95,176.0,119,false,,Standert Triebwerk,activities/16954562286.fit.gz,,9.0,12860.0,6868.0,40957.3,10.2,5.963,102.0,114.0,31.6,59.4,11.4,0.0,,,,,176.0,150.0,,,983.0,,27.0,119.0,0.0,,,,,,,,,,,,0.0,,1.0,,1758355249.0,3.0,20.0,19.1,14.4,0.7,1017.1,2.9,6.2,197.0,0.0,1758343764.0,1758388171.0,0.875,16540971.0,,0.0,1.0,0.81,32734.8,2.0,,,,,,3.185,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,media/7BA67720-AD1A-42B0-ACFA-8F52A117AA92.mp4|media/A21281B2-7FC6-4C0B-A413-4B9131F3EDFA.jpg|media/39893A91-53BB-4AE8-8714-27D7C40083F3.jpg
15835015016,"Sep 16, 2025, 4:15:35 PM",8bar Party Pace 🌝,Ride,"377 Training Load
-- from COROS",12448,66.64,183.0,214,false,,Standert Triebwerk,activities/16912925775.fit.gz,,9.0,12448.0,9138.0,66648.0,12.6,7.293,215.0,188.0,-26.0,29.8,16.0,0.0,,,,,183.0,156.0,,,1457.0,,14.0,214.0,0.0,,,,,,,,,,,,0.0,,1.0,,1758038400.0,1.0,18.0,15.1,9.9,0.59,1012.3,5.5,14.1,251.0,0.0,1757997756.0,1758043136.0,0.875,16540971.0,,0.46,5.0,0.32,31475.0,0.0,,,,,,5.354,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
